,year,region,location,adm,prim_1,prim_2,prim_3,prim_4,prim_5,prim_6,sec_1,sec_2,sec_3,sec_4,sec_5,sec_6
279,2015,Bahia,Rural,Privada,22.4,26.3,30.8,15.4,3.8,1.3,4,37.9,32,17.7,5.9,2.5
280,2015,Bahia,Total,Pública,22.1,17.1,28.4,24.8,5.4,2.2,2.5,7.7,27.9,42.6,13.1,6.2
281,2015,Bahia,Urbana,Pública,14.8,16.1,30.9,28.4,6.7,3.1,2.1999999999999997,7.4,28.4,42.7,13,6.3
282,2015,Bahia,Rural,Pública,32.300000000000004,17.5,23.6,21.3,4,1.3,4.9,11.3,21.2,42.1,15.1,5.4
283,2015,Minas Gerais,Total,Total,25.4,18.8,19.1,28.4,6.2,2.1,1,11.5,25,43.8,14,4.7
284,2015,Minas Gerais,Urbana,Total,21.9,19.1,20.2,29.8,6.7,2.3,1,11.1,25,43.8,14.3,4.8
285,2015,Minas Gerais,Rural,Total,43.800000000000004,12.7,12.5,24.5,4.7,1.8,2,17.6,22.3,46.3,9.7,2.1
286,2015,Minas Gerais,Total,Federal,8.200000000000001,58,25.4,8,0,0.4,3,40.8,26,28.3,1.5,0.4
287,2015,Minas Gerais,Urbana,Federal,8.200000000000001,58,25.4,8,0,0.4,3.7,41,25.3,28.7,1,0.3
288,2015,Minas Gerais,Rural,Federal,--,--,--,--,--,--,1,40,28.2,27,3,0.8
289,2015,Minas Gerais,Total,Estadual,12.5,17.6,19.4,37.7,9.7,3.1,0.9,9.1,22.6,46.5,15.7,5.2
290,2015,Minas Gerais,Urbana,Estadual,11.7,17.6,19.5,37.9,10,3.3,0.7000000000000001,9,22.6,46.3,16,5.4
291,2015,Minas Gerais,Rural,Estadual,22.5,14.3,17,38.2,6.8,1.2,2.4,10.1,20,53.6,11.7,2.2
292,2015,Minas Gerais,Total,Municipal,35.2,17.2,17.1,24,4.4,2.1,1.4,7.6,24.6,39.8,17.2,9.4
293,2015,Minas Gerais,Urbana,Municipal,30.099999999999998,18.3,19,25.6,4.7,2.3,0.9,8.1,23,40.5,17.7,9.8
294,2015,Minas Gerais,Rural,Municipal,49.800000000000004,11.8,11.3,20.9,4.1,2.1,4,3.9,35.5,34.2,14.5,7.9
295,2015,Minas Gerais,Total,Privada,21.7,15.9,23.7,28.2,6.8,3.7,1.5,13.6,33.2,34.7,10.8,6.2
296,2015,Minas Gerais,Urbana,Privada,21.7,15.8,23.7,28.3,6.8,3.7,1.4,13.1,33.3,35,10.9,6.3
297,2015,Minas Gerais,Rural,Privada,27.9,28.7,25.7,14,2.2,1.5,0.6,49.7,25.9,16.8,4.2,2.8
298,2015,Minas Gerais,Total,Pública,25.1,18.7,18.2,29.3,6.5,2.2,0.9,10.7,22.9,45.5,15,5
299,2015,Minas Gerais,Urbana,Pública,21.1,19.1,19.3,30.9,7.2,2.4,0.9,10.3,22.8,45.5,15.4,5.1
300,2015,Minas Gerais,Rural,Pública,43.9,12.6,12.5,24.5,4.7,1.8,2.1,16,22.1,47.7,10,2.1
301,2015,Espírito Santo,Total,Total,20.700000000000003,16.7,19.6,32.1,7,3.9,0.7,10.9,23.5,42.1,14.4,8.4
302,2015,Espírito Santo,Urbana,Total,17.9,16.6,20.4,33.5,7.4,4.2,0.6,9.8,23,43,14.8,8.8
303,2015,Espírito Santo,Rural,Total,30.5,13.9,15.2,29.5,7.3,3.6,1.8,22.1,27.2,32.3,11.4,5.2
304,2015,Espírito Santo,Total,Federal,--,--,--,--,--,--,1.3,22.7,39.3,35.4,1.3,0
305,2015,Espírito Santo,Urbana,Federal,--,--,--,--,--,--,1.1,20.4,38.8,38.6,1.1,0
306,2015,Espírito Santo,Rural,Federal,--,--,--,--,--,--,1.9000000000000001,31.3,41.1,23.9,1.8,0
307,2015,Espírito Santo,Total,Estadual,9.4,12.7,17,40.8,12.6,7.5,0.5,8.5,19.8,43.7,17.1,10.4
308,2015,Espírito Santo,Urbana,Estadual,8.3,12.5,16.8,41.3,13.1,8,0.30000000000000004,8.4,19.7,43.8,17.2,10.6
309,2015,Espírito Santo,Rural,Estadual,17.8,12.6,17.7,36.8,10.7,4.4,1.4000000000000001,8.6,18.5,44.1,18.5,8.9
310,2015,Espírito Santo,Total,Municipal,23.6,16.2,19.1,30.8,6.4,3.9,0,18.099999999999998,45.5,27.3,9.1,0
311,2015,Espírito Santo,Urbana,Municipal,20.3,16.2,20.4,32.2,6.6,4.3,--,--,--,--,--,--
312,2015,Espírito Santo,Rural,Municipal,33.4,13.5,14,28.5,7,3.6,0,18.099999999999998,45.5,27.3,9.1,0
313,2015,Espírito Santo,Total,Privada,16.8,17.7,24.3,30.8,6.7,3.7,1.6,13.8,28.4,38.7,11.1,6.4
314,2015,Espírito Santo,Urbana,Privada,17.200000000000003,17.3,23.7,31.2,6.8,3.8,1.6,10.7,28,41.1,11.8,6.8
315,2015,Espírito Santo,Rural,Privada,0,31.8,50.6,12.9,3.5,1.2,2.9,48.9,32.6,11.9,2.2,1.5
316,2015,Espírito Santo,Total,Pública,20.900000000000002,16.2,18.7,32.8,7.3,4.1,0.6,9.9,21.8,42.8,15.5,9.4
317,2015,Espírito Santo,Urbana,Pública,17.5,16.1,19.6,34.4,7.8,4.6,0.30000000000000004,9.4,21.3,43.3,15.9,9.8
318,2015,Espírito Santo,Rural,Pública,31.200000000000003,13.5,14.5,29.8,7.4,3.6,1.4,15.4,25.7,37.9,13.5,6.1
319,2015,Rio de Janeiro,Total,Total,17.200000000000003,17.5,23.8,28.9,7.7,4.9,0.8,11.2,21.6,39.9,15.7,10.8
320,2015,Rio de Janeiro,Urbana,Total,16,17.6,24,29.4,7.9,5.1,0.9,11.2,21.7,39.7,15.6,10.9
321,2015,Rio de Janeiro,Rural,Total,24.3,11.6,19.8,30.2,8.3,5.8,0.8,6.4,12.9,44.5,21.2,14.2
322,2015,Rio de Janeiro,Total,Federal,14.1,21.8,34.9,22.4,5,1.8,2.6999999999999997,20.3,38.1,31.5,5.3,2.1
323,2015,Rio de Janeiro,Urbana,Federal,14.1,21.8,34.9,22.4,5,1.8,2.6999999999999997,19.5,39,31.2,5.5,2.1
324,2015,Rio de Janeiro,Rural,Federal,--,--,--,--,--,--,0,44.4,12.5,38.9,1.4,2.8
325,2015,Rio de Janeiro,Total,Estadual,1,7.8,13.9,46.5,18.1,12.7,0.5,10.1,18.8,40.4,17.7,12.5
326,2015,Rio de Janeiro,Urbana,Estadual,1.2000000000000002,7.8,13.7,46.5,18,12.8,0.4,10.2,18.9,40.1,17.7,12.7
327,2015,Rio de Janeiro,Rural,Estadual,1,5.9,13.5,46,20.4,13.2,0.8,5,12.3,44.7,22.7,14.5
328,2015,Rio de Janeiro,Total,Municipal,16.4,18.1,23.5,28.9,7.8,5.3,0.5,8.6,14.6,37.2,21.6,17.5
329,2015,Rio de Janeiro,Urbana,Municipal,14.5,18.4,23.9,29.6,8.1,5.5,0.6,8.7,14.8,37.2,21.6,17.1
330,2015,Rio de Janeiro,Rural,Municipal,28.1,12.3,20.3,27.8,6.6,4.9,0,0,0,30.7,38.5,30.8
331,2015,Rio de Janeiro,Total,Privada,20.900000000000002,16.6,24.3,25.9,6.9,5.4,1,9.6,21.7,39,15.3,13.4
332,2015,Rio de Janeiro,Urbana,Privada,20.7,16.6,24.3,25.9,7,5.5,1.1,9.6,21.7,38.9,15.3,13.4
333,2015,Rio de Janeiro,Rural,Privada,22.9,12.9,27.6,28.3,3.6,4.7,0,4.2,25.3,44.2,10.5,15.8
334,2015,Rio de Janeiro,Total,Pública,13.7,16.7,22.5,31.9,9.2,6,0.6,10.8,20.1,39.7,16.9,11.9
335,2015,Rio de Janeiro,Urbana,Pública,11.9,16.8,22.7,32.7,9.6,6.3,0.6,10.9,20.3,39.4,16.8,12
336,2015,Rio de Janeiro,Rural,Pública,24.3,11.4,19.4,30.4,8.6,5.9,0.9,6.5,12.2,44.4,21.8,14.2
337,2015,São Paulo,Total,Total,16.099999999999998,22.2,20.8,31,6.9,3,0.5,7.6,23.1,47.4,14.9,6.5
338,2015,São Paulo,Urbana,Total,15.7,22.3,20.9,31.2,6.9,3,0.5,7.6,23.2,47.3,14.9,6.5
339,2015,São Paulo,Rural,Total,29.1,10.9,14.1,32.2,9.5,4.2,1.4000000000000001,6.2,16.1,50,18,8.3
340,2015,São Paulo,Total,Federal,0,0,66.60000000000001,16.7,16.7,0,3.7,36.7,23.5,32.2,2.7,1.2
341,2015,São Paulo,Urbana,Federal,0,0,66.60000000000001,16.7,16.7,0,3.7,36.7,23.5,32.2,2.7,1.2
342,2015,São Paulo,Total,Estadual,5.5,19.9,16.5,41.8,11.4,4.9,0.4,6,19.1,49.9,17,7.6
343,2015,São Paulo,Urbana,Estadual,5.2,20.1,16.5,41.8,11.4,5,0.4,5.9,19.2,49.8,17,7.7
344,2015,São Paulo,Rural,Estadual,12.4,8.3,15.1,43.9,14.9,5.4,1.3,6.2,14.6,51,18.3,8.6
345,2015,São Paulo,Total,Municipal,22.6,24.7,17.4,26.1,5.8,3.4,0.4,7.6,20.6,41.4,19.7,10.3
346,2015,São Paulo,Urbana,Municipal,21.6,25,17.6,26.4,5.9,3.5,0.4,7.7,20.9,41.3,19.3,10.4
347,2015,São Paulo,Rural,Municipal,37.6,11.8,12.5,26.7,7.4,4,0,3.1,9.7,45.2,35.5,6.5
348,2015,São Paulo,Total,Privada,18.4,15.6,28.4,28,6.4,3.2,1.1,10.5,31.8,38.4,12.2,6
349,2015,São Paulo,Urbana,Privada,18.2,15.6,28.4,28.1,6.5,3.2,1,10.5,31.7,38.5,12.3,6
350,2015,São Paulo,Rural,Privada,23.2,13.9,30,24.5,5.2,3.2,1.9,5.9,57.8,26.5,6.9,1
351,2015,São Paulo,Total,Pública,14.6,23.5,17.6,33,7.8,3.5,0.5,6.2,19.2,49.7,16.8,7.6
352,2015,São Paulo,Urbana,Pública,13.9,23.7,17.7,33.2,7.9,3.6,0.4,6.2,19.3,49.6,16.9,7.6
353,2015,São Paulo,Rural,Pública,29.5,10.7,13.4,32.5,9.7,4.2,1.2,6.2,14.6,50.9,18.5,8.6
354,2015,Paraná,Total,Total,15.700000000000001,14.3,26.8,33.1,7.5,2.6,1.1,7,17.2,52.6,16.6,5.5
355,2015,Paraná,Urbana,Total,14.700000000000001,14.5,27.1,33.4,7.6,2.7,1.2000000000000002,7,17.3,52.1,16.9,5.5
356,2015,Paraná,Rural,Total,20.2,8.8,20.1,37.9,9.9,3.1,1,4.2,12,56.2,20.5,6.1
357,2015,Paraná,Total,Federal,1.7999999999999998,81.5,11.1,3.7,1.9,0,4.199999999999999,48.6,32.9,12.3,1.4,0.6
358,2015,Paraná,Urbana,Federal,1.7999999999999998,81.5,11.1,3.7,1.9,0,4.2,48.9,33.4,11.5,1.4,0.6
359,2015,Paraná,Rural,Federal,--,--,--,--,--,--,0,27.3,0,72.7,0,0
360,2015,Paraná,Total,Estadual,1.2,7,17.8,53.3,15.5,5.2,0.9,5.2,14,55.8,18.1,6
361,2015,Paraná,Urbana,Estadual,0.7,6.9,17.8,53.5,15.8,5.3,1,5.1,13.9,55.5,18.5,6
362,2015,Paraná,Rural,Estadual,5.2,4.9,12.9,55.3,16.7,5,1.1,4,11.8,56.2,20.7,6.2
363,2015,Paraná,Total,Municipal,24.6,19.9,33.1,18.5,2.1,1.8,--,--,--,--,--,--
364,2015,Paraná,Urbana,Municipal,22.7,20.4,33.8,19.1,2.1,1.9,--,--,--,--,--,--
365,2015,Paraná,Rural,Municipal,37.5,13.3,28.4,17.4,1.9,1.5,--,--,--,--,--,--
366,2015,Paraná,Total,Privada,23.200000000000003,13.6,27.8,25.9,6,3.5,1.2,10.1,31.6,35.6,14,7.5
367,2015,Paraná,Urbana,Privada,23.3,13.6,27.8,25.8,6,3.5,1.0999999999999999,10.1,31.7,35.6,14,7.5
368,2015,Paraná,Rural,Privada,22.5,11.3,11.3,43.7,7,4.2,0,9.2,23.6,49.1,14.5,3.6
369,2015,Paraná,Total,Pública,13.5,13.9,26.2,35.3,8.3,2.8,1.1,6.2,14.4,54.8,17.7,5.8
370,2015,Paraná,Urbana,Pública,12.1,14.1,26.5,35.8,8.6,2.9,1,6.2,14.4,54.4,18.1,5.9
371,2015,Paraná,Rural,Pública,20.2,8.8,20.2,37.8,9.9,3.1,1,4.1,11.8,56.3,20.6,6.2
372,2015,Santa Catarina,Total,Total,12.9,9.4,33,33.1,8.6,3,2,9.6,17,43.5,20.8,7.1
373,2015,Santa Catarina,Urbana,Total,11.6,9.5,33,33.5,9.2,3.2,1.9000000000000001,9.4,17,43.4,21.1,7.2
374,2015,Santa Catarina,Rural,Total,16.4,6.6,27.8,35.9,9.3,4,4.3,9.7,13.6,43.1,21.9,7.4
375,2015,Santa Catarina,Total,Federal,23.2,26.1,13,34.8,2.9,0,4.6,32.5,34.4,26.2,2,0.3
376,2015,Santa Catarina,Urbana,Federal,23.2,26.1,13,34.8,2.9,0,5,30.9,33.2,28.5,2.1,0.3
377,2015,Santa Catarina,Rural,Federal,--,--,--,--,--,--,1.7999999999999998,44.9,44.9,7.5,0.9,0
378,2015,Santa Catarina,Total,Estadual,7,5.5,27.9,39.1,15.3,5.2,1.7,7.1,11.3,46.7,24.8,8.4
379,2015,Santa Catarina,Urbana,Estadual,6.300000000000001,5.6,27.6,39.4,15.7,5.4,1.7,7.1,11.3,46.3,25.1,8.5
380,2015,Santa Catarina,Rural,Estadual,10,4,25.9,39.1,15.5,5.5,3,4.1,8.8,49.5,25.6,9
381,2015,Santa Catarina,Total,Municipal,14.2,9.4,36.5,30.5,6.4,3,0.5,12.7,29.1,34.2,16.5,7
382,2015,Santa Catarina,Urbana,Municipal,12.4,9.4,37.5,30.9,6.7,3.1,1.2000000000000002,6.7,33.7,30.3,16.9,11.2
383,2015,Santa Catarina,Rural,Municipal,19,7.5,28.5,34.6,6.9,3.5,0,20.400000000000002,23.2,39.1,15.9,1.4
384,2015,Santa Catarina,Total,Privada,18.1,15.9,26.7,29.8,6.3,3.2,1.5,11.5,33.7,33.8,13.2,6.3
385,2015,Santa Catarina,Urbana,Privada,18.1,15.9,26.7,29.8,6.3,3.2,1,11.5,34,34.1,13.1,6.3
386,2015,Santa Catarina,Rural,Privada,0,0,0,72.7,27.3,0,32.1,10.7,12.5,23.2,16.1,5.4
387,2015,Santa Catarina,Total,Pública,11.6,8.1,33.8,34,9.3,3.2,1.9,8.9,13.1,45.2,23.1,7.8
388,2015,Santa Catarina,Urbana,Pública,10,8,33.9,34.6,10,3.5,1.9,8.7,12.8,45.1,23.6,7.9
389,2015,Santa Catarina,Rural,Pública,16.5,6.6,27.9,35.8,9.2,4,2.8000000000000003,9.6,13.7,44.2,22.2,7.5
390,2015,Rio Grande do Sul,Total,Total,20.1,15,22.8,32.8,6.9,2.4,0.7999999999999999,9.9,23.6,45.8,14.7,5.2
391,2015,Rio Grande do Sul,Urbana,Total,17.8,14.8,23,34.3,7.5,2.6,0.7,9.5,23.5,45.8,15.1,5.4
392,2015,Rio Grande do Sul,Rural,Total,25.8,12.1,21.3,31.5,6.6,2.7,1,15.4,21.9,45.9,11.3,4.5
393,2015,Rio Grande do Sul,Total,Federal,3.8,66.9,25.5,3.2,0.6,0,3.2,24.5,28,39.5,4,0.8
394,2015,Rio Grande do Sul,Urbana,Federal,3.8,66.9,25.5,3.2,0.6,0,3.1999999999999997,21.9,28.9,40.8,4.2,1
395,2015,Rio Grande do Sul,Rural,Federal,--,--,--,--,--,--,2.6,32.6,25.1,35.8,3.6,0.3
396,2015,Rio Grande do Sul,Total,Estadual,16.3,11.2,20.6,38.4,10.2,3.3,0.5,7.7,21.2,47.9,16.8,5.9
397,2015,Rio Grande do Sul,Urbana,Estadual,14.8,10.8,20.5,39.6,10.8,3.5,0.4,7.6,21.2,47.7,17.1,6
398,2015,Rio Grande do Sul,Rural,Estadual,22.6,12.4,20.8,33.3,7.8,3.1,0.4,9.7,19.6,50.4,13.7,6.2
399,2015,Rio Grande do Sul,Total,Municipal,19.9,15.6,24.1,31.3,6.3,2.8,1.6,14.8,23.3,35.8,17.1,7.4
400,2015,Rio Grande do Sul,Urbana,Municipal,16.8,16,24.9,32.7,6.5,3.1,2.1,17.7,17.4,36.2,17.9,8.7
401,2015,Rio Grande do Sul,Rural,Municipal,26.5,11.5,21.9,31.1,6.3,2.7,0,3.1,46.9,34.4,13.5,2.1
402,2015,Rio Grande do Sul,Total,Privada,19.9,14.2,24.5,30.7,7,3.7,1,13.1,29.6,38.7,11.4,6.2
403,2015,Rio Grande do Sul,Urbana,Privada,19.9,14.2,24.5,30.7,7,3.7,1,12.7,29.9,38.7,11.4,6.3
404,2015,Rio Grande do Sul,Rural,Privada,23.2,14.3,16.1,35.7,7.1,3.6,0,39.3,7.1,41.1,8.9,3.6
405,2015,Rio Grande do Sul,Total,Pública,19.6,14.7,22.4,33.6,7.2,2.5,0.7,8.9,21.8,47.1,15.9,5.6
406,2015,Rio Grande do Sul,Urbana,Pública,16.8,14.5,22.7,35.3,7.9,2.8,0.6,8.5,21.6,47.2,16.4,5.7
407,2015,Rio Grande do Sul,Rural,Pública,25.8,12,21.4,31.5,6.6,2.7,0.9,14.6,22.4,46.1,11.4,4.6
408,2015,Mato Grosso do Sul,Total,Total,11.7,15.2,26.1,35,8.1,3.9,0.7,6.6,20.1,44.3,18.5,9.8
409,2015,Mato Grosso do Sul,Urbana,Total,10.2,14.9,26.4,35.8,8.5,4.2,0.6,6.4,20.2,44.2,18.8,9.8
410,2015,Mato Grosso do Sul,Rural,Total,18.5,14.6,23.1,32.2,7.7,3.9,0.5,8.1,17.3,44.4,19,10.7
411,2015,Mato Grosso do Sul,Total,Federal,0,81.8,15.9,0,2.3,0,4.300000000000001,27.3,44.1,21.2,2.4,0.7
412,2015,Mato Grosso do Sul,Urbana,Federal,0,81.8,15.9,0,2.3,0,4.9,31.4,37.7,22.9,2.2,0.9
413,2015,Mato Grosso do Sul,Rural,Federal,--,--,--,--,--,--,2.7,14.9,63.5,16.2,2.7,0
414,2015,Mato Grosso do Sul,Total,Estadual,5.3,9.9,17.8,45.6,14.5,6.9,0.3,4.5,16.1,47,21,11.1
415,2015,Mato Grosso do Sul,Urbana,Estadual,4.9,10.3,17.6,45.6,14.6,7,0.19999999999999998,4.3,16.5,46.7,21.3,11
416,2015,Mato Grosso do Sul,Rural,Estadual,9.200000000000001,4.8,19.7,44.7,16,5.6,0.3,5.8,10.4,49.1,21.6,12.8
417,2015,Mato Grosso do Sul,Total,Municipal,11.200000000000001,16.5,27.8,32.7,7.2,4.6,0,14.8,51.9,18.5,14.8,0
418,2015,Mato Grosso do Sul,Urbana,Municipal,8.3,16.2,28.6,34.2,7.7,5,--,--,--,--,--,--
419,2015,Mato Grosso do Sul,Rural,Municipal,20.4,16.5,23.9,29.5,6,3.7,0,14.8,51.9,18.5,14.8,0
420,2015,Mato Grosso do Sul,Total,Privada,19.4,11.5,28.8,28.6,6.8,4.9,1.7,10.3,29.3,36.1,13.1,9.5
421,2015,Mato Grosso do Sul,Urbana,Privada,19.5,11.3,28.9,28.5,6.9,4.9,1.8,9.7,29.6,36,13.2,9.7
422,2015,Mato Grosso do Sul,Rural,Privada,8.5,28.6,17.1,42.9,0,2.9,0,34.6,17.2,37.9,6.9,3.4
423,2015,Mato Grosso do Sul,Total,Pública,9.7,15.4,25.2,36.6,8.8,4.3,0.5,5.6,17.6,45.7,20.1,10.5
424,2015,Mato Grosso do Sul,Urbana,Pública,7.6,15.1,25.2,37.9,9.5,4.7,0.4,5.3,17.4,45.8,20.5,10.6
425,2015,Mato Grosso do Sul,Rural,Pública,18.4,14.4,23.2,32.2,7.8,4,0.5,7.1,17.3,44.6,19.5,11
426,2015,Mato Grosso,Total,Total,24.5,14.6,22.6,27,8.6,2.7,1.2000000000000002,6.2,25.6,44.5,17.2,5.3
427,2015,Mato Grosso,Urbana,Total,21.200000000000003,15.7,24.2,27,8.8,3.1,0.6,5.5,27.1,43.2,17.6,6
428,2015,Mato Grosso,Rural,Total,35.9,9.3,15.9,28.1,8.5,2.3,3.4,8.9,18.9,49.9,16.1,2.8
429,2015,Mato Grosso,Total,Federal,--,--,--,--,--,--,3,31,32.2,28.4,4,1.4
430,2015,Mato Grosso,Urbana,Federal,--,--,--,--,--,--,4,23.4,34.7,31.1,4.9,1.9
431,2015,Mato Grosso,Rural,Federal,--,--,--,--,--,--,0.7,52.3,25.2,20.5,1.3,0
432,2015,Mato Grosso,Total,Estadual,19.3,12.4,21.3,32.4,11.3,3.3,0.9,4.4,24.5,45.8,18.6,5.8
433,2015,Mato Grosso,Urbana,Estadual,16.9,14.4,22.3,31.4,11.2,3.8,0.4,3.9,25.8,44.1,19.1,6.7
434,2015,Mato Grosso,Rural,Estadual,29.700000000000003,2.8,16.2,37.6,11.9,1.8,3.4,6,18.5,52,17.1,3
435,2015,Mato Grosso,Total,Municipal,29.6,15.7,23.3,20.7,7,3.7,0,27.2,18.2,27.3,18.2,9.1
436,2015,Mato Grosso,Urbana,Municipal,25,15.9,26.4,21.1,7.3,4.3,--,--,--,--,--,--
437,2015,Mato Grosso,Rural,Municipal,39.3,14.4,15.7,20.8,6.6,3.2,0,27.2,18.2,27.3,18.2,9.1
438,2015,Mato Grosso,Total,Privada,17.5,12.6,25.6,30.9,9.1,4.3,1.1,8.6,25.4,41.3,17.2,6.4
439,2015,Mato Grosso,Urbana,Privada,17.4,12.7,25.6,30.9,9.1,4.3,0.7,8.7,25.6,41.3,17.2,6.5
440,2015,Mato Grosso,Rural,Privada,27.2,0,27.3,18.2,18.2,9.1,36.3,0,0,45.5,18.2,0
441,2015,Mato Grosso,Total,Pública,24.900000000000002,14.5,22,26.9,8.9,2.8,1.1,5.8,24.9,44.9,17.8,5.5
442,2015,Mato Grosso,Urbana,Pública,21.1,15.8,23.7,26.9,9.2,3.3,0.5,4.9,26.3,43.5,18.4,6.4
443,2015,Mato Grosso,Rural,Pública,35.8,9.3,15.9,28.2,8.5,2.3,3.2,8.9,18.9,50,16.1,2.9
444,2015,Goiás,Total,Total,21.799999999999997,21.7,22.6,26.9,5.3,1.7,1.1,10.1,27.9,44.9,12.1,3.9
445,2015,Goiás,Urbana,Total,20.2,21.5,23.2,27.7,5.6,1.8,0.9,9.5,28,45.1,12.5,4
446,2015,Goiás,Rural,Total,40.6,21.1,14.8,19.7,2.8,1,3.5,23.7,25.9,39.6,5.6,1.7
447,2015,Goiás,Total,Federal,8.4,47.5,40.7,1.7,1.7,0,6.300000000000001,44.7,18.6,28.6,1.4,0.4
448,2015,Goiás,Urbana,Federal,8.4,47.5,40.7,1.7,1.7,0,6.8,45.6,14.8,31.3,1.1,0.4
449,2015,Goiás,Rural,Federal,--,--,--,--,--,--,4.9,41.2,31.2,19.9,2.3,0.5
450,2015,Goiás,Total,Estadual,5.5,12.2,20.6,45.5,12.5,3.7,0.6,6.7,24.2,48.9,14.8,4.8
451,2015,Goiás,Urbana,Estadual,4.9,12,20.5,45.8,13,3.8,0.4,6.6,24.3,48.7,15.1,4.9
452,2015,Goiás,Rural,Estadual,18.5,16.4,21.8,40.1,2.8,0.4,3.7,10.2,21.2,56,7.4,1.5
453,2015,Goiás,Total,Municipal,30.099999999999998,27.5,17.7,19,3.8,1.9,1.2,7.8,22.1,39,13,16.9
454,2015,Goiás,Urbana,Municipal,27.900000000000002,27.9,18.4,19.8,4,2,1.9,3.8,21.2,40.4,15.4,17.3
455,2015,Goiás,Rural,Municipal,45.5,22.2,12.8,15.5,2.8,1.2,0,16,24,36,8,16
456,2015,Goiás,Total,Privada,20.6,16.7,32.1,24.6,4.3,1.7,1,10.4,39.6,36.3,9,3.7
457,2015,Goiás,Urbana,Privada,20.6,16.7,32.1,24.6,4.3,1.7,1.1,9.8,39.8,36.5,9.1,3.7
458,2015,Goiás,Rural,Privada,26.200000000000003,13,29,24.6,5.8,1.4,0,33.3,30.7,28,6.7,1.3
459,2015,Goiás,Total,Pública,21.7,22.6,19.3,28.3,6.1,2,1,9.7,23.8,47.3,13.7,4.5
460,2015,Goiás,Urbana,Pública,19.5,22.5,19.8,29.5,6.6,2.1,0.9,9.1,23.7,47.6,14.1,4.6
461,2015,Goiás,Rural,Pública,40.9,21.3,14.5,19.6,2.7,1,4,22.4,25.2,41.2,5.4,1.8
462,2015,Distrito Federal,Total,Total,35.3,19.5,30.9,12.3,1.5,0.5,0.4,9,56.8,27.2,5,1.6
463,2015,Distrito Federal,Urbana,Total,34.6,19.6,31.3,12.5,1.5,0.5,0.5,8.9,56.4,27.5,5.1,1.6
464,2015,Distrito Federal,Rural,Total,49.2,17.5,22.9,9.1,0.8,0.5,0,8.3,61.1,21.8,6.5,2.3
465,2015,Distrito Federal,Total,Federal,1,61.2,12.6,25.2,0,0,2.8,45.6,21,28.2,2,0.4
466,2015,Distrito Federal,Urbana,Federal,1,61.2,12.6,25.2,0,0,3.2,47.7,18.1,28.2,2.3,0.5
467,2015,Distrito Federal,Rural,Federal,--,--,--,--,--,--,0,33.3,38.9,27.8,0,0
468,2015,Distrito Federal,Total,Estadual,42.1,20.2,30.1,6.6,0.7,0.3,0.4,7,67.1,21.2,3,1.3
469,2015,Distrito Federal,Urbana,Estadual,41.3,20.4,30.8,6.5,0.7,0.3,0.5,7.2,67,21.2,2.9,1.2
470,2015,Distrito Federal,Rural,Estadual,50.6,17.8,21,9.2,0.8,0.6,0,3.1,63.6,22.2,8,3.1
471,2015,Distrito Federal,Total,Privada,19.1,16.6,33,26.5,3.8,1,0.1,6.9,39.7,40.1,9.9,3.3
472,2015,Distrito Federal,Urbana,Privada,19.2,16.7,32.7,26.6,3.8,1,0.1,6.9,39.2,40.5,10,3.3
473,2015,Distrito Federal,Rural,Privada,6.9,6.9,79.3,6.9,0,0,0,5.5,83.3,5.6,5.6,0
474,2015,Distrito Federal,Total,Pública,41.7,20.5,30,6.8,0.7,0.3,0.6,9.7,63.9,21.6,2.9,1.3
475,2015,Distrito Federal,Urbana,Pública,41.1,20.7,30.6,6.6,0.7,0.3,0.5,9.8,64,21.6,2.9,1.2
476,2015,Distrito Federal,Rural,Pública,50.6,17.8,21,9.2,0.8,0.6,0,8.6,59.1,23.2,6.6,2.5
0,2016,Rondônia,Total,Total,26.900000000000002,16.9,21.6,24,7.3,3.3000000000000003,0.9,6.6000000000000005,18.3,45.800000000000004,18.900000000000002,9.5
1,2016,Rondônia,Urbana,Total,24.2,17.1,21.3,25.3,8.1,4,0.9,4.1,17.8,47.4,19.6,10.200000000000001
2,2016,Rondônia,Rural,Total,31.1,14.9,21.5,22.400000000000002,7.1000000000000005,3,0.8,21.900000000000002,23.1,33.4,14.6,6.2
3,2016,Rondônia,Total,Federal,--,--,--,--,--,--,1,26.6,52.300000000000004,18.3,1.2,0.6
4,2016,Rondônia,Urbana,Federal,--,--,--,--,--,--,1.4000000000000001,14.200000000000001,58.4,23.3,1.8,0.9
5,2016,Rondônia,Rural,Federal,--,--,--,--,--,--,0,51.9,38.7,9.4,0,0
6,2016,Rondônia,Total,Estadual,16.4,13,15.3,35.300000000000004,13.700000000000001,6.3,0.9,2.8000000000000003,11.5,50.9,22.7,11.200000000000001
7,2016,Rondônia,Urbana,Estadual,13.9,13.9,14.8,36.6,14.200000000000001,6.6000000000000005,0.8,2.4,11.200000000000001,51.2,22.8,11.6
8,2016,Rondônia,Rural,Estadual,31.3,6.9,17.900000000000002,27.900000000000002,11,5,1.2,6,17.8,44.1,21.8,9.1
9,2016,Rondônia,Total,Municipal,35.5,20,22.6,15.1,4.1,2.7,--,--,--,--,--,--
10,2016,Rondônia,Urbana,Municipal,37.300000000000004,21.7,22.8,13,2.6,2.6,--,--,--,--,--,--
