,year,region,location,adm,elem_0,prim_0,sec_0
539,2023,Mato Grosso,Total,Estadual,--,95.2,96.4
540,2023,Mato Grosso,Total,Municipal,95.4,94.6,--
541,2023,Mato Grosso,Total,Privada,76.8,88.4,92.4
542,2023,Mato Grosso,Total,Pública,95.4,94.9,96.6
543,2023,Mato Grosso,Urbana,Total,93.7,96.5,96.8
544,2023,Mato Grosso,Urbana,Federal,--,--,99.2
545,2023,Mato Grosso,Urbana,Estadual,--,97.6,97.5
546,2023,Mato Grosso,Urbana,Municipal,97.3,98.9,--
547,2023,Mato Grosso,Urbana,Privada,76.9,88.5,92.4
548,2023,Mato Grosso,Urbana,Pública,97.3,98.2,97.6
549,2023,Mato Grosso,Rural,Total,79.1,82.2,92.7
550,2023,Mato Grosso,Rural,Federal,--,--,99.5
551,2023,Mato Grosso,Rural,Estadual,--,85,92.1
552,2023,Mato Grosso,Rural,Municipal,79.3,80,--
553,2023,Mato Grosso,Rural,Privada,50,80.8,91.3
554,2023,Mato Grosso,Rural,Pública,79.3,82.2,92.7
555,2023,Goiás,Total,Total,90,95.5,97.7
556,2023,Goiás,Total,Federal,100,100,98.4
557,2023,Goiás,Total,Estadual,66.7,98.5,98.8
558,2023,Goiás,Total,Municipal,93.5,97.2,98.7
559,2023,Goiás,Total,Privada,80.5,88.4,94
560,2023,Goiás,Total,Pública,93.5,97.7,98.8
561,2023,Goiás,Urbana,Total,90,95.7,97.7
562,2023,Goiás,Urbana,Federal,100,100,98.5
563,2023,Goiás,Urbana,Estadual,66.7,98.8,99
564,2023,Goiás,Urbana,Municipal,93.7,97.8,98.1
565,2023,Goiás,Urbana,Privada,80.5,88.4,93.9
566,2023,Goiás,Urbana,Pública,93.6,98.2,98.9
567,2023,Goiás,Rural,Total,89,91.1,97
568,2023,Goiás,Rural,Federal,--,--,98.3
569,2023,Goiás,Rural,Estadual,--,88,96.8
570,2023,Goiás,Rural,Municipal,89,91.8,100
571,2023,Goiás,Rural,Privada,88.9,89.3,94.6
572,2023,Goiás,Rural,Pública,89,91.2,97.2
573,2023,Distrito Federal,Total,Total,90.4,96.7,98
574,2023,Distrito Federal,Total,Federal,--,98.6,99.3
575,2023,Distrito Federal,Total,Estadual,97.2,98.1,97.8
576,2023,Distrito Federal,Total,Privada,86,94,98
577,2023,Distrito Federal,Total,Pública,97.2,98.1,98
578,2023,Distrito Federal,Urbana,Total,90.2,96.6,98
579,2023,Distrito Federal,Urbana,Federal,--,98.6,99.5
580,2023,Distrito Federal,Urbana,Estadual,97.3,98.1,97.7
581,2023,Distrito Federal,Urbana,Privada,86,94,98.1
582,2023,Distrito Federal,Urbana,Pública,97.3,98.1,97.9
583,2023,Distrito Federal,Rural,Total,96,97.8,98.5
584,2023,Distrito Federal,Rural,Federal,--,--,98.5
585,2023,Distrito Federal,Rural,Estadual,96.7,98.2,99.5
586,2023,Distrito Federal,Rural,Privada,89.5,78.3,90.9
587,2023,Distrito Federal,Rural,Pública,96.7,98.2,99.2
0,2016,Rondônia,Total,Total,82,89.8,96.7
1,2016,Rondônia,Urbana,Total,83.4,93.10000000000001,97.2
2,2016,Rondônia,Rural,Total,71,81.4,94.60000000000001
3,2016,Rondônia,Total,Federal,--,--,98.5
4,2016,Rondônia,Urbana,Federal,--,--,98.2
5,2016,Rondônia,Rural,Federal,--,--,99.10000000000001
6,2016,Rondônia,Total,Estadual,92,93.2,97.7
7,2016,Rondônia,Urbana,Estadual,93.9,97.5,98.10000000000001
8,2016,Rondônia,Rural,Estadual,0,67.2,95.8
9,2016,Rondônia,Total,Municipal,86.4,88.8,--
10,2016,Rondônia,Urbana,Municipal,88.7,91.4,--
11,2016,Rondônia,Rural,Municipal,71.7,85.4,--
12,2016,Rondônia,Total,Privada,61.300000000000004,80.60000000000001,89.4
13,2016,Rondônia,Urbana,Privada,61.5,80.7,91
14,2016,Rondônia,Rural,Privada,50,77.60000000000001,78.2
15,2016,Rondônia,Total,Pública,86.5,90.8,97.7
16,2016,Rondônia,Urbana,Pública,88.9,94.9,98.10000000000001
17,2016,Rondônia,Rural,Pública,71.4,81.5,96.2
18,2016,Acre,Total,Total,57.300000000000004,67.9,88.3
19,2016,Acre,Urbana,Total,73.9,88.60000000000001,93.4
20,2016,Acre,Rural,Total,17.3,40.5,72.9
21,2016,Acre,Total,Federal,100,93.3,96.7
22,2016,Acre,Urbana,Federal,100,93.3,96.7
23,2016,Acre,Total,Estadual,5.4,77.60000000000001,87.3
24,2016,Acre,Urbana,Estadual,--,93.7,93.3
25,2016,Acre,Rural,Estadual,5.4,51,72.9
26,2016,Acre,Total,Municipal,58.4,50.7,--
27,2016,Acre,Urbana,Municipal,75.8,79,--
28,2016,Acre,Rural,Municipal,18.1,30,--
29,2016,Acre,Total,Privada,56.4,83.2,91.60000000000001
30,2016,Acre,Urbana,Privada,56.4,83.2,91.60000000000001
31,2016,Acre,Total,Pública,57.300000000000004,67.1,88
32,2016,Acre,Urbana,Pública,75.9,89.2,93.60000000000001
33,2016,Acre,Rural,Pública,17.3,40.5,72.9
34,2016,Amazonas,Total,Total,63.800000000000004,76.10000000000001,97.4
35,2016,Amazonas,Urbana,Total,70.10000000000001,91.7,98.3
36,2016,Amazonas,Rural,Total,37.800000000000004,46.5,95.2
37,2016,Amazonas,Total,Federal,--,98.3,98.10000000000001
38,2016,Amazonas,Urbana,Federal,--,98.3,98.2
39,2016,Amazonas,Rural,Federal,--,--,97.2
40,2016,Amazonas,Total,Estadual,--,97.10000000000001,98.10000000000001
41,2016,Amazonas,Urbana,Estadual,--,98.7,99.3
42,2016,Amazonas,Rural,Estadual,--,87.4,95.2
43,2016,Amazonas,Total,Municipal,64.4,63.7,82.10000000000001
44,2016,Amazonas,Urbana,Municipal,72.7,89.10000000000001,82.10000000000001
45,2016,Amazonas,Rural,Municipal,37.800000000000004,39.9,--
46,2016,Amazonas,Total,Privada,60.800000000000004,74.9,89.10000000000001
47,2016,Amazonas,Urbana,Privada,60.9,74.9,89.5
48,2016,Amazonas,Rural,Privada,50,78.60000000000001,63.6
49,2016,Amazonas,Total,Pública,64.4,76.2,98
50,2016,Amazonas,Urbana,Pública,72.7,94,99.2
51,2016,Amazonas,Rural,Pública,37.800000000000004,46.5,95.3
52,2016,Roraima,Total,Total,66.6,64.8,75.3
53,2016,Roraima,Urbana,Total,74.2,83.10000000000001,91.10000000000001
54,2016,Roraima,Rural,Total,42.5,37,50.5
55,2016,Roraima,Total,Federal,--,100,97.10000000000001
56,2016,Roraima,Urbana,Federal,--,100,100
57,2016,Roraima,Rural,Federal,--,--,90.5
58,2016,Roraima,Total,Estadual,--,56.1,72.10000000000001
59,2016,Roraima,Urbana,Estadual,--,86.60000000000001,90.7
60,2016,Roraima,Rural,Estadual,--,29,47.4
61,2016,Roraima,Total,Municipal,69.7,73.7,60
62,2016,Roraima,Urbana,Municipal,81.2,81.60000000000001,60
63,2016,Roraima,Rural,Municipal,42.5,55.5,--
64,2016,Roraima,Total,Privada,53.9,75.7,84.2
65,2016,Roraima,Urbana,Privada,53.9,75.7,86.9
66,2016,Roraima,Rural,Privada,--,--,28.6
67,2016,Roraima,Total,Pública,69.7,63.9,74.60000000000001
68,2016,Roraima,Urbana,Pública,81.2,84.2,91.7
69,2016,Roraima,Rural,Pública,42.5,37,50.7
70,2016,Pará,Total,Total,51.7,68.7,97.60000000000001
71,2016,Pará,Urbana,Total,57.800000000000004,81,97.7
72,2016,Pará,Rural,Total,37,51.300000000000004,95.9
73,2016,Pará,Total,Federal,100,98.10000000000001,99.5
74,2016,Pará,Urbana,Federal,100,98.10000000000001,99.7
75,2016,Pará,Rural,Federal,--,--,96.7
76,2016,Pará,Total,Estadual,60,97.10000000000001,99.2
77,2016,Pará,Urbana,Estadual,--,97.3,99.3
78,2016,Pará,Rural,Estadual,60,95,97.7
79,2016,Pará,Total,Municipal,51.7,62.9,100
80,2016,Pará,Urbana,Municipal,59.5,78,100
81,2016,Pará,Rural,Municipal,37,49.5,--
82,2016,Pará,Total,Privada,51.4,73,90.7
83,2016,Pará,Urbana,Privada,51.5,73.2,91.3
84,2016,Pará,Rural,Privada,45.5,55.4,69.4
85,2016,Pará,Total,Pública,51.7,68.2,99.2
86,2016,Pará,Urbana,Pública,59.5,82.9,99.3
87,2016,Pará,Rural,Pública,37,51.300000000000004,97.7
88,2016,Amapá,Total,Total,39.9,69.5,96.60000000000001
89,2016,Amapá,Urbana,Total,45.1,74.4,97
90,2016,Amapá,Rural,Total,23.6,58.9,94.5
91,2016,Amapá,Total,Federal,--,--,97.5
92,2016,Amapá,Urbana,Federal,--,--,97.5
93,2016,Amapá,Total,Estadual,6.1000000000000005,78.5,96.8
94,2016,Amapá,Urbana,Estadual,--,84.60000000000001,97.3
95,2016,Amapá,Rural,Estadual,6.1000000000000005,68.2,94.7
96,2016,Amapá,Total,Municipal,36.5,48.1,--
97,2016,Amapá,Urbana,Municipal,41,54.4,--
98,2016,Amapá,Rural,Municipal,25.5,32.8,--
99,2016,Amapá,Total,Privada,54.6,79.3,94.9
100,2016,Amapá,Urbana,Privada,54.6,78.60000000000001,95.10000000000001
101,2016,Amapá,Rural,Privada,--,90.2,93.5
102,2016,Amapá,Total,Pública,35.5,68.4,96.8
103,2016,Amapá,Urbana,Pública,41,73.7,97.3
104,2016,Amapá,Rural,Pública,23.6,58.2,94.7
105,2016,Tocantins,Total,Total,63.1,81.60000000000001,94.7
106,2016,Tocantins,Urbana,Total,64.5,87.4,96.3
107,2016,Tocantins,Rural,Total,48.300000000000004,59.1,84.10000000000001
108,2016,Tocantins,Total,Federal,--,--,98.4
109,2016,Tocantins,Urbana,Federal,--,--,98.60000000000001
110,2016,Tocantins,Rural,Federal,--,--,97.8
111,2016,Tocantins,Total,Estadual,--,92.2,95.5
112,2016,Tocantins,Urbana,Estadual,--,96.9,97.7
113,2016,Tocantins,Rural,Estadual,--,65.9,81.4
114,2016,Tocantins,Total,Municipal,64.2,75.4,--
115,2016,Tocantins,Urbana,Municipal,66,83.10000000000001,--
116,2016,Tocantins,Rural,Municipal,48.4,55.800000000000004,--
117,2016,Tocantins,Total,Privada,57.1,74.3,86.9
118,2016,Tocantins,Urbana,Privada,57.2,73.8,86.8
119,2016,Tocantins,Rural,Privada,33.3,91.9,88.9
120,2016,Tocantins,Total,Pública,64.2,82.5,95.8
121,2016,Tocantins,Urbana,Pública,66,89.5,97.8
122,2016,Tocantins,Rural,Pública,48.4,58.7,83.8
123,2016,Maranhão,Total,Total,34.9,53.2,91.3
124,2016,Maranhão,Urbana,Total,40.2,65.8,92.9
125,2016,Maranhão,Rural,Total,25.2,38.1,83.7
126,2016,Maranhão,Total,Federal,--,98,94.10000000000001
127,2016,Maranhão,Urbana,Federal,--,100,92.7
128,2016,Maranhão,Rural,Federal,--,95.2,97.4
129,2016,Maranhão,Total,Estadual,7.7,70.4,93
130,2016,Maranhão,Urbana,Estadual,--,90.7,94.9
131,2016,Maranhão,Rural,Estadual,7.7,32.4,84.4
132,2016,Maranhão,Total,Municipal,35.7,52.2,79.7
133,2016,Maranhão,Urbana,Municipal,42.9,66.7,83.2
134,2016,Maranhão,Rural,Municipal,25.1,38.2,76.10000000000001
135,2016,Maranhão,Total,Privada,32,54.800000000000004,79.2
136,2016,Maranhão,Urbana,Privada,32.8,55.6,81
137,2016,Maranhão,Rural,Privada,27.2,42,62.7
138,2016,Maranhão,Total,Pública,35.6,53,92.9
139,2016,Maranhão,Urbana,Pública,42.9,68.1,94.7
140,2016,Maranhão,Rural,Pública,25,38.1,85.10000000000001
141,2016,Piauí,Total,Total,52.5,74.10000000000001,91.10000000000001
142,2016,Piauí,Urbana,Total,55.7,80.3,91.3
143,2016,Piauí,Rural,Total,45.6,61.2,89.10000000000001
144,2016,Piauí,Total,Federal,--,--,97.4
145,2016,Piauí,Urbana,Federal,--,--,97.7
146,2016,Piauí,Rural,Federal,--,--,94.4
147,2016,Piauí,Total,Estadual,--,91.10000000000001,91.5
148,2016,Piauí,Urbana,Estadual,--,91.2,91.7
149,2016,Piauí,Rural,Estadual,--,85.9,88.60000000000001
150,2016,Piauí,Total,Municipal,52.6,71.9,80
151,2016,Piauí,Urbana,Municipal,56.800000000000004,80.7,80
152,2016,Piauí,Rural,Municipal,45.7,61.1,--
153,2016,Piauí,Total,Privada,52,70.8,87.7
154,2016,Piauí,Urbana,Privada,52.2,70.8,87.7
155,2016,Piauí,Rural,Privada,28.6,78.3,85.7
156,2016,Piauí,Total,Pública,52.6,74.7,91.9
157,2016,Piauí,Urbana,Pública,56.800000000000004,83.10000000000001,92.10000000000001
158,2016,Piauí,Rural,Pública,45.7,61.2,89.10000000000001
159,2016,Ceará,Total,Total,57.4,74.3,88.60000000000001
160,2016,Ceará,Urbana,Total,60.4,77.60000000000001,88.8
161,2016,Ceará,Rural,Total,48.800000000000004,65.4,83.5
162,2016,Ceará,Total,Federal,75,95,98.2
163,2016,Ceará,Urbana,Federal,75,95,98
164,2016,Ceará,Rural,Federal,--,--,100
165,2016,Ceará,Total,Estadual,21,83.5,90
166,2016,Ceará,Urbana,Estadual,35.1,91,90.4
167,2016,Ceará,Rural,Estadual,16.9,29.8,82.10000000000001
168,2016,Ceará,Total,Municipal,63.2,77.7,--
169,2016,Ceará,Urbana,Municipal,69.9,84.3,--
170,2016,Ceará,Rural,Municipal,49.6,66.2,--
171,2016,Ceará,Total,Privada,40.1,61,82.7
172,2016,Ceará,Urbana,Privada,40.2,61.1,82.60000000000001
173,2016,Ceará,Rural,Privada,22.900000000000002,49.2,90
174,2016,Ceará,Total,Pública,62.9,78.10000000000001,90.2
175,2016,Ceará,Urbana,Pública,69.8,84.8,90.60000000000001
176,2016,Ceará,Rural,Pública,49,65.5,83.3
177,2016,Rio Grande do Norte,Total,Total,62,80.4,92.4
178,2016,Rio Grande do Norte,Urbana,Total,64.1,82.10000000000001,92.3
179,2016,Rio Grande do Norte,Rural,Total,53.6,73.2,95
180,2016,Rio Grande do Norte,Total,Federal,95.8,94.4,97.7
181,2016,Rio Grande do Norte,Urbana,Federal,95.8,94.4,97.8
182,2016,Rio Grande do Norte,Rural,Federal,--,--,97.2
183,2016,Rio Grande do Norte,Total,Estadual,--,92.60000000000001,95.5
184,2016,Rio Grande do Norte,Urbana,Estadual,--,92.60000000000001,95.5
185,2016,Rio Grande do Norte,Rural,Estadual,--,92.5,93
186,2016,Rio Grande do Norte,Total,Municipal,68.4,82.60000000000001,--
187,2016,Rio Grande do Norte,Urbana,Municipal,73.7,87.7,--
188,2016,Rio Grande do Norte,Rural,Municipal,53.9,72,--
189,2016,Rio Grande do Norte,Total,Privada,43.800000000000004,64,82.8
190,2016,Rio Grande do Norte,Urbana,Privada,43.9,64.1,82.8
191,2016,Rio Grande do Norte,Rural,Privada,38.2,54.7,90
192,2016,Rio Grande do Norte,Total,Pública,68.5,85.5,95.9
193,2016,Rio Grande do Norte,Urbana,Pública,73.9,89.5,95.9
194,2016,Rio Grande do Norte,Rural,Pública,53.9,73.4,95.2
195,2016,Paraíba,Total,Total,52.4,75.8,89.9
196,2016,Paraíba,Urbana,Total,52,77.5,90
197,2016,Paraíba,Rural,Total,54,69.3,88.2
198,2016,Paraíba,Total,Federal,100,75,98.8
199,2016,Paraíba,Urbana,Federal,100,75,98.7
200,2016,Paraíba,Rural,Federal,--,--,100
201,2016,Paraíba,Total,Estadual,53.300000000000004,86.4,91.7
202,2016,Paraíba,Urbana,Estadual,--,87.4,91.9
203,2016,Paraíba,Rural,Estadual,53.300000000000004,77.5,87.7
204,2016,Paraíba,Total,Municipal,61.7,78.7,90
205,2016,Paraíba,Urbana,Municipal,64.1,83.7,90
206,2016,Paraíba,Rural,Municipal,54.4,68.4,--
207,2016,Paraíba,Total,Privada,30.3,56.5,81.10000000000001
208,2016,Paraíba,Urbana,Privada,30.400000000000002,56.5,81.10000000000001
209,2016,Paraíba,Rural,Privada,15.4,39.4,--
210,2016,Paraíba,Total,Pública,61.800000000000004,80.9,92.2
211,2016,Paraíba,Urbana,Pública,64.3,85,92.5
212,2016,Paraíba,Rural,Pública,54.300000000000004,69.5,88.2
213,2016,Pernambuco,Total,Total,44,67.3,93
214,2016,Pernambuco,Urbana,Total,44.300000000000004,70.3,93.60000000000001
215,2016,Pernambuco,Rural,Total,42.4,56.800000000000004,84.9
216,2016,Pernambuco,Total,Federal,--,96.4,98.9
217,2016,Pernambuco,Urbana,Federal,--,96.4,98.9
218,2016,Pernambuco,Rural,Federal,--,--,98.8
219,2016,Pernambuco,Total,Estadual,14.9,88.60000000000001,95.7
220,2016,Pernambuco,Urbana,Estadual,73.3,96.10000000000001,96.9
221,2016,Pernambuco,Rural,Estadual,7.9,48.300000000000004,82.8
222,2016,Pernambuco,Total,Municipal,56.2,69,86.3
223,2016,Pernambuco,Urbana,Municipal,60.1,74.60000000000001,91.5
224,2016,Pernambuco,Rural,Municipal,45.7,57.800000000000004,74.2
225,2016,Pernambuco,Total,Privada,28.7,53.6,82.60000000000001
226,2016,Pernambuco,Urbana,Privada,28.900000000000002,53.6,82.60000000000001
227,2016,Pernambuco,Rural,Privada,20.1,51.7,78.3
228,2016,Pernambuco,Total,Pública,55.6,72.7,95.9
229,2016,Pernambuco,Urbana,Pública,60.1,79.5,97
230,2016,Pernambuco,Rural,Pública,44,56.9,85
231,2016,Alagoas,Total,Total,41.2,65.3,83.7
232,2016,Alagoas,Urbana,Total,42.1,67.6,83.7
233,2016,Alagoas,Rural,Total,38.9,58.7,84.4
234,2016,Alagoas,Total,Federal,--,--,97.8
235,2016,Alagoas,Urbana,Federal,--,--,97.8
236,2016,Alagoas,Total,Estadual,0,87.60000000000001,90.3
237,2016,Alagoas,Urbana,Estadual,0,90.2,90.7
238,2016,Alagoas,Rural,Estadual,0,58,84.4
239,2016,Alagoas,Total,Municipal,47,67.5,--
240,2016,Alagoas,Urbana,Municipal,51.300000000000004,72.7,--
241,2016,Alagoas,Rural,Municipal,39.9,58.9,--
242,2016,Alagoas,Total,Privada,25.900000000000002,47.2,64.7
243,2016,Alagoas,Urbana,Privada,26.1,47.2,64.7
244,2016,Alagoas,Rural,Privada,14.6,42.4,--
245,2016,Alagoas,Total,Pública,46.800000000000004,70.60000000000001,91.2
246,2016,Alagoas,Urbana,Pública,51.300000000000004,76.5,91.60000000000001
247,2016,Alagoas,Rural,Pública,39.4,58.9,84.4
248,2016,Sergipe,Total,Total,59.2,84.60000000000001,95.3
249,2016,Sergipe,Urbana,Total,59.5,86.3,95.10000000000001
250,2016,Sergipe,Rural,Total,58.1,80,98.7
251,2016,Sergipe,Total,Federal,--,96.7,99.4
252,2016,Sergipe,Urbana,Federal,--,96.7,99.5
253,2016,Sergipe,Rural,Federal,--,--,99.2
254,2016,Sergipe,Total,Estadual,--,97.5,98.60000000000001
255,2016,Sergipe,Urbana,Estadual,--,97.60000000000001,98.60000000000001
256,2016,Sergipe,Rural,Estadual,--,95.7,98.60000000000001
257,2016,Sergipe,Total,Municipal,65.4,84.8,--
258,2016,Sergipe,Urbana,Municipal,69.5,89.60000000000001,--
259,2016,Sergipe,Rural,Municipal,58.7,79.5,--
260,2016,Sergipe,Total,Privada,46.800000000000004,70.60000000000001,87.60000000000001
261,2016,Sergipe,Urbana,Privada,46.9,70.9,87.60000000000001
262,2016,Sergipe,Rural,Privada,42.9,51.4,--
263,2016,Sergipe,Total,Pública,65.4,88.9,98.60000000000001
264,2016,Sergipe,Urbana,Pública,69.5,93.3,98.60000000000001
265,2016,Sergipe,Rural,Pública,58.7,80.4,98.7
266,2016,Bahia,Total,Total,45.4,65.2,89.2
267,2016,Bahia,Urbana,Total,46.6,71.10000000000001,90
268,2016,Bahia,Rural,Total,41.9,52.4,77.2
269,2016,Bahia,Total,Federal,--,95.5,82.2
270,2016,Bahia,Urbana,Federal,--,95.5,79.7
271,2016,Bahia,Rural,Federal,--,--,98.4
272,2016,Bahia,Total,Estadual,11.200000000000001,93.10000000000001,91.9
273,2016,Bahia,Urbana,Estadual,21.400000000000002,95.60000000000001,92.60000000000001
274,2016,Bahia,Rural,Estadual,10.1,57.6,80.60000000000001
275,2016,Bahia,Total,Municipal,50.9,64.2,60.7
276,2016,Bahia,Urbana,Municipal,55.2,73.10000000000001,76.5
277,2016,Bahia,Rural,Municipal,42.6,52.300000000000004,52
278,2016,Bahia,Total,Privada,30.8,53.5,81.10000000000001
279,2016,Bahia,Urbana,Privada,30.8,53.6,81.4
280,2016,Bahia,Rural,Privada,30.1,50.9,72
281,2016,Bahia,Total,Pública,50.7,67.9,90.9
282,2016,Bahia,Urbana,Pública,55.1,77.4,92
283,2016,Bahia,Rural,Pública,42.1,52.4,77.9
284,2016,Minas Gerais,Total,Total,68.1,90.9,93.7
285,2016,Minas Gerais,Urbana,Total,67.6,92.10000000000001,94
286,2016,Minas Gerais,Rural,Total,75.4,81.60000000000001,87.2
287,2016,Minas Gerais,Total,Federal,100,99.60000000000001,99
288,2016,Minas Gerais,Urbana,Federal,100,99.60000000000001,98.8
289,2016,Minas Gerais,Rural,Federal,--,--,99.8
290,2016,Minas Gerais,Total,Estadual,11.6,94.8,93.60000000000001
291,2016,Minas Gerais,Urbana,Estadual,0,95.4,94
292,2016,Minas Gerais,Rural,Estadual,11.9,86.10000000000001,86
293,2016,Minas Gerais,Total,Municipal,75.8,89,97.2
294,2016,Minas Gerais,Urbana,Municipal,75.8,91.4,97.7
295,2016,Minas Gerais,Rural,Municipal,76.4,80.3,93.8
296,2016,Minas Gerais,Total,Privada,49.300000000000004,84.9,92.60000000000001
297,2016,Minas Gerais,Urbana,Privada,49.300000000000004,85,93.10000000000001
298,2016,Minas Gerais,Rural,Privada,61.800000000000004,60.9,56.1
299,2016,Minas Gerais,Total,Pública,75.8,91.9,93.9
300,2016,Minas Gerais,Urbana,Pública,75.8,93.60000000000001,94.2
301,2016,Minas Gerais,Rural,Pública,75.7,81.7,89
302,2016,Espírito Santo,Total,Total,90.60000000000001,94.10000000000001,97.3
303,2016,Espírito Santo,Urbana,Total,90.8,94.9,97.4
304,2016,Espírito Santo,Rural,Total,89.2,89.4,96.3
305,2016,Espírito Santo,Total,Federal,87.5,--,99.2
306,2016,Espírito Santo,Urbana,Federal,87.5,--,99.10000000000001
307,2016,Espírito Santo,Rural,Federal,--,--,99.4
308,2016,Espírito Santo,Total,Estadual,--,97.8,98
309,2016,Espírito Santo,Urbana,Estadual,--,98.3,98.10000000000001
310,2016,Espírito Santo,Rural,Estadual,--,94,97.10000000000001
311,2016,Espírito Santo,Total,Municipal,93,94.2,92.9
312,2016,Espírito Santo,Urbana,Municipal,93.60000000000001,95.60000000000001,--
313,2016,Espírito Santo,Rural,Municipal,89.10000000000001,88.7,92.9
314,2016,Espírito Santo,Total,Privada,72.8,86.9,94.2
315,2016,Espírito Santo,Urbana,Privada,72.5,86.9,94.4
316,2016,Espírito Santo,Rural,Privada,91.7,85.60000000000001,90.7
317,2016,Espírito Santo,Total,Pública,93,95.10000000000001,98.10000000000001
318,2016,Espírito Santo,Urbana,Pública,93.60000000000001,96.3,98.2
319,2016,Espírito Santo,Rural,Pública,89.10000000000001,89.4,97.8
320,2016,Rio de Janeiro,Total,Total,44,76.60000000000001,96
321,2016,Rio de Janeiro,Urbana,Total,43.9,77.10000000000001,96
322,2016,Rio de Janeiro,Rural,Total,44.9,69.60000000000001,96.60000000000001
323,2016,Rio de Janeiro,Total,Federal,71.60000000000001,95,98.60000000000001
324,2016,Rio de Janeiro,Urbana,Federal,71.60000000000001,95,98.60000000000001
325,2016,Rio de Janeiro,Rural,Federal,--,--,97.8
326,2016,Rio de Janeiro,Total,Estadual,69.2,96.4,97.10000000000001
327,2016,Rio de Janeiro,Urbana,Estadual,69.2,96.5,97.10000000000001
328,2016,Rio de Janeiro,Rural,Estadual,--,95.3,96.8
329,2016,Rio de Janeiro,Total,Municipal,54.4,78.2,99.2
330,2016,Rio de Janeiro,Urbana,Municipal,55.5,79.7,99.2
331,2016,Rio de Janeiro,Rural,Municipal,46.2,66.3,--
332,2016,Rio de Janeiro,Total,Privada,30.5,65.8,93
333,2016,Rio de Janeiro,Urbana,Privada,30.6,65.9,93
334,2016,Rio de Janeiro,Rural,Privada,26,56.300000000000004,91.3
335,2016,Rio de Janeiro,Total,Pública,54.5,82.5,97.2
336,2016,Rio de Janeiro,Urbana,Pública,55.6,83.8,97.3
337,2016,Rio de Janeiro,Rural,Pública,46.2,70.3,96.9
338,2016,São Paulo,Total,Total,81.8,91.5,94.5
339,2016,São Paulo,Urbana,Total,81.8,91.60000000000001,94.60000000000001
340,2016,São Paulo,Rural,Total,81,86.9,91
341,2016,São Paulo,Total,Federal,90.7,100,99.4
342,2016,São Paulo,Urbana,Federal,87.10000000000001,100,99.4
343,2016,São Paulo,Rural,Federal,100,--,--
344,2016,São Paulo,Total,Estadual,68.8,92.10000000000001,94.60000000000001
345,2016,São Paulo,Urbana,Estadual,70.5,92.3,94.7
346,2016,São Paulo,Rural,Estadual,52.6,86.2,90.9
347,2016,São Paulo,Total,Municipal,88.10000000000001,93.4,97.8
348,2016,São Paulo,Urbana,Municipal,88.2,93.7,97.9
349,2016,São Paulo,Rural,Municipal,82.60000000000001,87.4,96.4
350,2016,São Paulo,Total,Privada,71.3,87.4,94.10000000000001
351,2016,São Paulo,Urbana,Privada,71.3,87.4,94.10000000000001
352,2016,São Paulo,Rural,Privada,65.7,85.5,92
353,2016,São Paulo,Total,Pública,88.10000000000001,92.8,94.7
354,2016,São Paulo,Urbana,Pública,88.2,93,94.8
355,2016,São Paulo,Rural,Pública,82.4,87,91
356,2016,Paraná,Total,Total,70.4,93.2,96.7
357,2016,Paraná,Urbana,Total,70.3,93.9,96.9
358,2016,Paraná,Rural,Total,71.9,86.10000000000001,93.4
359,2016,Paraná,Total,Federal,33.3,100,99.4
360,2016,Paraná,Urbana,Federal,33.3,100,99.5
361,2016,Paraná,Rural,Federal,--,--,96.8
362,2016,Paraná,Total,Estadual,29.6,96.7,96.7
363,2016,Paraná,Urbana,Estadual,55.6,97.60000000000001,97.10000000000001
364,2016,Paraná,Rural,Estadual,27.6,90,93.3
365,2016,Paraná,Total,Municipal,75.9,91.7,--
366,2016,Paraná,Urbana,Municipal,75.9,93,--
367,2016,Paraná,Rural,Municipal,76.4,80.8,--
368,2016,Paraná,Total,Privada,53.4,85.4,95.9
369,2016,Paraná,Urbana,Privada,53.4,85.5,95.9
370,2016,Paraná,Rural,Privada,61.5,79.7,96.5
371,2016,Paraná,Total,Pública,75.7,94.4,96.8
372,2016,Paraná,Urbana,Pública,75.9,95.5,97.10000000000001
373,2016,Paraná,Rural,Pública,72,86.10000000000001,93.4
374,2016,Santa Catarina,Total,Total,75.8,85.4,86.5
375,2016,Santa Catarina,Urbana,Total,75.8,86.2,86.8
376,2016,Santa Catarina,Rural,Total,76.3,80.3,80.4
377,2016,Santa Catarina,Total,Federal,94.10000000000001,96.8,98.7
378,2016,Santa Catarina,Urbana,Federal,94.10000000000001,96.8,98.8
379,2016,Santa Catarina,Rural,Federal,--,--,97.60000000000001
380,2016,Santa Catarina,Total,Estadual,87.5,84.9,84.60000000000001
381,2016,Santa Catarina,Urbana,Estadual,87.5,85.8,85.10000000000001
382,2016,Santa Catarina,Rural,Estadual,--,77.7,76.8
383,2016,Santa Catarina,Total,Municipal,80.4,86.8,85.4
384,2016,Santa Catarina,Urbana,Municipal,80.8,88,91
385,2016,Santa Catarina,Rural,Municipal,76.7,81.4,79.5
386,2016,Santa Catarina,Total,Privada,52.9,81.3,90.5
387,2016,Santa Catarina,Urbana,Privada,53,81.2,90.3
388,2016,Santa Catarina,Rural,Privada,36,92.9,100
389,2016,Santa Catarina,Total,Pública,80.4,86.10000000000001,85.60000000000001
