,year,region,location,adm,elem_1,elem_2,elem_3,elem_4,elem_5,prim_1,prim_2,prim_3,prim_4,prim_5,sec_1,sec_2,sec_3,sec_4,sec_5
341,2014,São Paulo,Total,Municipal,64.2,0.3,18.9,4.2,12.4,72.7,1.6,15.9,3.4,6.4,74.2,3.3,17.7,3.3,1.5
342,2014,São Paulo,Total,Privada,45.3,0.5,18.1,5.8,30.3,63.9,3.5,14.9,5.5,12.2,64.6,5.2,20.3,6,3.9
343,2014,São Paulo,Rural,Estadual,50,0,2.8,2.8,44.4,60.9,2.8,19.3,4.5,12.5,56.8,2.9,26.2,5.8,8.3
344,2014,São Paulo,Urbana,Estadual,48,0.9,6.6,13.2,31.3,69.9,4.5,13.9,3.8,7.9,64.9,5.2,20.5,4.4,5
345,2014,São Paulo,Urbana,Federal,32,0,30,30,8,75,12.5,12.5,0,0,68.1,11.1,15.6,4.8,0.4
346,2014,São Paulo,Rural,Municipal,51.1,0.4,25.3,5.1,18.1,58.7,1.8,21,4.5,14,69.6,0,30.4,0,0
347,2014,São Paulo,Urbana,Municipal,64.5,0.3,18.8,4.2,12.2,73.3,1.6,15.7,3.4,6,74.3,3.4,17.6,3.4,1.3
348,2014,São Paulo,Rural,Privada,31.4,1.3,23,13.4,30.9,59.1,3.9,16.5,9.2,11.3,53.6,2.2,24.5,9,10.7
349,2014,São Paulo,Urbana,Privada,45.3,0.5,18,5.8,30.4,64,3.5,14.9,5.5,12.1,64.7,5.2,20.3,6,3.8
350,2014,São Paulo,Total,Pública,64.2,0.3,18.8,4.2,12.5,71.3,3,15,3.6,7.1,64.9,5.1,20.5,4.4,5.1
351,2014,São Paulo,Rural,Pública,51.1,0.4,24.9,5,18.6,59.4,2.1,20.5,4.5,13.5,56.9,2.9,26.2,5.7,8.3
352,2014,São Paulo,Urbana,Pública,64.4,0.3,18.7,4.2,12.4,71.7,3,14.9,3.5,6.9,65.1,5.2,20.4,4.4,4.9
353,2014,Paraná,Total,Total,50.9,0.2,17.7,3.1,28.1,70.6,0.8,16.9,3.2,8.5,72.7,1.4,18.9,3.8,3.2
354,2014,Paraná,Rural,Total,51,0.3,13.4,2.4,32.9,59.3,0.4,19.1,2.5,18.7,64.2,1.1,25.3,2.8,6.6
355,2014,Paraná,Urbana,Total,50.9,0.2,17.8,3.1,28,71.7,0.8,16.7,3.3,7.5,73.2,1.5,18.5,3.9,2.9
356,2014,Paraná,Total,Estadual,20.1,0,22.3,3.6,54,75.7,1,17.1,2.7,3.5,73.4,1.1,19.2,3.2,3.1
357,2014,Paraná,Total,Federal,35.7,0,0,0,64.3,98.3,0,0,1.7,0,74,4.8,12.3,8.6,0.3
358,2014,Paraná,Total,Municipal,58.3,0.2,14.7,2.7,24.1,69.2,0.3,17.3,3.1,10.1,--,--,--,--,--
359,2014,Paraná,Total,Privada,36.3,0.4,23.6,3.7,36,65.2,1.5,15.6,4.7,13,68.7,3.3,17.7,7.1,3.2
360,2014,Paraná,Rural,Estadual,9,0,25.2,3.6,62.2,67.6,0.9,17.7,2.7,11.1,64.3,1.1,25,2.8,6.8
361,2014,Paraná,Urbana,Estadual,64.3,0,10.7,3.6,21.4,76.5,1,17,2.7,2.8,74.1,1.1,18.8,3.2,2.8
362,2014,Paraná,Urbana,Federal,35.7,0,0,0,64.3,98.3,0,0,1.7,0,74,4.8,12.3,8.6,0.3
363,2014,Paraná,Rural,Municipal,56.3,0.3,12,2.3,29.1,54.3,0.1,19.9,2.4,23.3,--,--,--,--,--
364,2014,Paraná,Urbana,Municipal,58.4,0.2,14.8,2.8,23.8,71.1,0.4,17,3.1,8.4,--,--,--,--,--
365,2014,Paraná,Rural,Privada,50,0,10,0,40,58.8,1.3,17.9,4.3,17.7,57.1,1.6,36.9,1.6,2.8
366,2014,Paraná,Urbana,Privada,36.3,0.4,23.6,3.8,35.9,65.2,1.5,15.6,4.7,13,68.8,3.3,17.5,7.1,3.3
367,2014,Paraná,Total,Pública,58.1,0.2,14.8,2.8,24.1,71.8,0.6,17.2,2.9,7.5,73.4,1.1,19.1,3.2,3.2
368,2014,Paraná,Rural,Pública,51,0.3,13.5,2.4,32.8,59.3,0.4,19.1,2.5,18.7,64.3,1.1,25,2.8,6.8
369,2014,Paraná,Urbana,Pública,58.4,0.2,14.8,2.8,23.8,73.3,0.6,17,2.9,6.2,74.1,1.1,18.7,3.3,2.8
370,2014,Santa Catarina,Total,Total,48.1,0.6,23.6,3,24.7,67.2,2.3,11.6,3.3,15.6,59.5,1.5,18.9,5.1,15
371,2014,Santa Catarina,Rural,Total,42.7,0.4,27.4,3,26.5,60.2,1.3,15.7,2.1,20.7,49.7,1.2,22.1,3.7,23.3
372,2014,Santa Catarina,Urbana,Total,48.5,0.7,23.3,3,24.5,68.2,2.4,11,3.5,14.9,59.9,1.5,18.7,5.2,14.7
373,2014,Santa Catarina,Total,Estadual,27.8,0,33.3,33.3,5.6,64.9,0.8,14.2,3.2,16.9,59.2,1.1,19.3,4.1,16.3
374,2014,Santa Catarina,Total,Federal,100,0,0,0,0,85.6,8.4,0.7,4.2,1.1,77.5,7.9,7.4,5.4,1.8
375,2014,Santa Catarina,Total,Municipal,51.1,0.6,24.1,2.7,21.5,69.3,3.2,10.1,3,14.4,56.9,2.4,22.3,1.8,16.6
376,2014,Santa Catarina,Total,Privada,33.1,0.9,21,4.3,40.7,63.9,2.4,10.9,4.9,17.9,58.3,3.5,17.5,12.7,8
377,2014,Santa Catarina,Rural,Estadual,--,--,--,--,--,58.4,0.8,15.7,2.7,22.4,48.1,0.7,22.3,4.1,24.8
378,2014,Santa Catarina,Urbana,Estadual,27.8,0,33.3,33.3,5.6,65.6,0.8,14.1,3.2,16.3,59.7,1.1,19.2,4.1,15.9
379,2014,Santa Catarina,Rural,Federal,--,--,--,--,--,--,--,--,--,--,77.2,4.8,12,3.1,2.9
380,2014,Santa Catarina,Urbana,Federal,100,0,0,0,0,85.6,8.4,0.7,4.2,1.1,77.6,8.4,6.7,5.8,1.5
381,2014,Santa Catarina,Rural,Municipal,42.7,0.4,27.7,3.1,26.1,60.9,1.5,15.8,1.9,19.9,39,3.1,28.8,0,29.1
382,2014,Santa Catarina,Urbana,Municipal,51.9,0.6,23.7,2.7,21.1,71,3.6,8.9,3.3,13.2,74,1.7,15.9,3.4,5
383,2014,Santa Catarina,Rural,Privada,35.5,0,0,0,64.5,--,--,--,--,--,65,1.9,22.3,5.8,5
384,2014,Santa Catarina,Urbana,Privada,33.1,0.9,21.1,4.3,40.6,63.9,2.4,10.9,4.9,17.9,58.3,3.5,17.5,12.7,8
385,2014,Santa Catarina,Total,Pública,51.1,0.6,24.1,2.7,21.5,67.6,2.3,11.7,3.1,15.3,59.6,1.3,19,4.2,15.9
386,2014,Santa Catarina,Rural,Pública,42.7,0.4,27.7,3.1,26.1,60.2,1.3,15.7,2.1,20.7,49.4,1.2,22.1,3.7,23.6
387,2014,Santa Catarina,Urbana,Pública,51.9,0.6,23.7,2.7,21.1,68.8,2.4,11,3.3,14.5,60.1,1.3,18.9,4.2,15.5
388,2014,Rio Grande do Sul,Total,Total,39.8,0.1,18.1,2.7,39.3,57.3,0.5,24.5,3.1,14.6,63.3,0.8,25.9,4,6
389,2014,Rio Grande do Sul,Rural,Total,44.4,0,26.2,3.7,25.7,45.4,0.2,35.6,2.3,16.5,60.4,0.6,31.8,3.4,3.8
390,2014,Rio Grande do Sul,Urbana,Total,39.6,0.2,17.7,2.6,39.9,59.8,0.6,22.2,3.2,14.2,63.4,0.8,25.7,4,6.1
391,2014,Rio Grande do Sul,Total,Estadual,52.1,0.2,19.2,2,26.5,54.2,0.3,27.5,3.1,14.9,61.7,0.6,27.2,3.9,6.6
392,2014,Rio Grande do Sul,Total,Federal,58.8,0,8.8,0,32.4,79.4,1.8,6.3,11.1,1.4,83.1,3.8,7.6,4.9,0.6
393,2014,Rio Grande do Sul,Total,Municipal,49.2,0.1,20.5,2.9,27.3,58.8,0.5,24.1,2.8,13.8,72.9,0.7,21.3,4.2,0.9
394,2014,Rio Grande do Sul,Total,Privada,24.3,0.2,14.4,2.4,58.7,61.5,1.3,16.1,4.2,16.9,69.5,1.4,20.2,4.5,4.4
395,2014,Rio Grande do Sul,Rural,Estadual,37.9,0,20.7,3.4,38,37.9,0.2,43.2,2.5,16.2,57,0.4,35.2,2.9,4.5
396,2014,Rio Grande do Sul,Urbana,Estadual,55.6,0.2,18.9,1.7,23.6,56.6,0.3,25.2,3.1,14.8,61.9,0.7,26.9,3.9,6.6
397,2014,Rio Grande do Sul,Rural,Federal,--,--,--,--,--,--,--,--,--,--,81.3,1.4,11.2,5.8,0.3
398,2014,Rio Grande do Sul,Urbana,Federal,58.8,0,8.8,0,32.4,79.4,1.8,6.3,11.1,1.4,83.5,4.4,6.7,4.7,0.7
399,2014,Rio Grande do Sul,Rural,Municipal,45.2,0,26.9,3.8,24.1,48.5,0.2,32.5,2.2,16.6,58.3,0.8,32.2,4.6,4.1
400,2014,Rio Grande do Sul,Urbana,Municipal,49.6,0.1,19.9,2.8,27.6,62.1,0.6,21.4,3,12.9,75.7,0.7,19.3,4.1,0.2
401,2014,Rio Grande do Sul,Rural,Privada,18.5,0,3.7,0,77.8,35,0.9,23.1,2.9,38.1,68.1,0,25.7,4.9,1.3
402,2014,Rio Grande do Sul,Urbana,Privada,24.3,0.2,14.5,2.4,58.6,61.7,1.3,16.1,4.2,16.7,69.5,1.4,20.1,4.5,4.5
403,2014,Rio Grande do Sul,Total,Pública,49.3,0.1,20.4,2.8,27.4,56.8,0.4,25.5,2.9,14.4,62.4,0.7,26.7,3.9,6.3
404,2014,Rio Grande do Sul,Rural,Pública,44.8,0,26.5,3.7,25,45.4,0.2,35.6,2.3,16.5,60.2,0.6,32,3.3,3.9
405,2014,Rio Grande do Sul,Urbana,Pública,49.7,0.1,19.8,2.8,27.6,59.5,0.5,23.1,3.1,13.8,62.5,0.7,26.4,3.9,6.5
406,2014,Mato Grosso do Sul,Total,Total,54.1,0.1,30.4,3.9,11.5,71.6,0.8,15.5,3.8,8.3,66.4,1.1,25.9,3.7,2.9
407,2014,Mato Grosso do Sul,Rural,Total,39.9,0.1,24,6.7,29.3,49.3,0.7,21.5,4.1,24.4,52.8,1.8,32.2,4.5,8.7
408,2014,Mato Grosso do Sul,Urbana,Total,54.9,0.1,30.8,3.8,10.4,75.4,0.8,14.5,3.8,5.5,67.6,1,25.4,3.7,2.3
409,2014,Mato Grosso do Sul,Total,Estadual,46.5,0,49.1,0.9,3.5,76.3,1,16.4,3.8,2.5,66.2,0.9,26.7,3.5,2.7
410,2014,Mato Grosso do Sul,Total,Federal,--,--,--,--,--,83.2,7.4,0,9.4,0,83.3,7.1,5.4,4.2,0
411,2014,Mato Grosso do Sul,Total,Municipal,55.9,0.1,30.6,4.1,9.3,71.1,0.6,15.5,3.6,9.2,71.6,0,28.4,0,0
412,2014,Mato Grosso do Sul,Total,Privada,46.3,0,29.1,3.1,21.5,65.5,0.9,14.2,4.5,14.9,65,1.3,23.8,5.2,4.7
413,2014,Mato Grosso do Sul,Rural,Estadual,--,--,--,--,--,70.8,1.6,17.8,4.4,5.4,51.6,1.1,33.5,5,8.8
414,2014,Mato Grosso do Sul,Urbana,Estadual,46.5,0,49.1,0.9,3.5,76.8,1,16.3,3.7,2.2,67.6,0.9,26.1,3.4,2
415,2014,Mato Grosso do Sul,Rural,Federal,--,--,--,--,--,--,--,--,--,--,78.8,14.3,6.9,0,0
416,2014,Mato Grosso do Sul,Urbana,Federal,--,--,--,--,--,83.2,7.4,0,9.4,0,84.6,5,5,5.4,0
417,2014,Mato Grosso do Sul,Rural,Municipal,39.7,0.1,24.1,6.7,29.4,45,0.5,22.3,3.9,28.3,71.6,0,28.4,0,0
418,2014,Mato Grosso do Sul,Urbana,Municipal,56.9,0.1,31,4,8,78.8,0.6,13.5,3.5,3.6,--,--,--,--,--
419,2014,Mato Grosso do Sul,Rural,Privada,100,0,0,0,0,71.3,0,9,12.9,6.8,31.2,0,42.6,2.1,24.1
420,2014,Mato Grosso do Sul,Urbana,Privada,46.3,0,29.1,3.1,21.5,65.4,0.9,14.2,4.4,15.1,65.9,1.3,23.3,5.2,4.3
421,2014,Mato Grosso do Sul,Total,Pública,55.8,0.1,30.7,4.1,9.3,72.9,0.7,15.8,3.7,6.9,66.6,1,26.2,3.5,2.7
422,2014,Mato Grosso do Sul,Rural,Pública,39.7,0.1,24.1,6.7,29.4,49.1,0.7,21.6,4,24.6,53.7,1.9,31.8,4.6,8
423,2014,Mato Grosso do Sul,Urbana,Pública,56.8,0.1,31.1,3.9,8.1,78,0.7,14.5,3.6,3.2,67.9,0.9,25.7,3.4,2.1
424,2014,Mato Grosso,Total,Total,62.3,1,12.3,8.6,15.8,52,12.2,17.4,6.3,12.1,30.4,27.9,24.8,13.6,3.3
425,2014,Mato Grosso,Rural,Total,49,0.1,8.3,6.8,35.8,27.4,5.1,23.7,7.2,36.6,19.3,12.7,39.8,17.2,11
426,2014,Mato Grosso,Urbana,Total,63.4,1.1,12.7,8.7,14.1,59,14.2,15.6,6,5.2,32.9,31.3,21.4,12.8,1.6
427,2014,Mato Grosso,Total,Estadual,100,0,0,0,0,51,20.9,15.1,6.8,6.2,28.4,29.3,25.5,13.6,3.2
428,2014,Mato Grosso,Total,Federal,--,--,--,--,--,--,--,--,--,--,59.3,19.6,8.2,11.9,1
429,2014,Mato Grosso,Total,Municipal,68.3,1.1,10.4,8,12.2,53.5,5.2,19.3,5.7,16.3,25,0,75,0,0
430,2014,Mato Grosso,Total,Privada,39,0.4,19.9,11.1,29.6,50.2,8.3,18.3,6.3,16.9,47.3,14.1,19.7,14,4.9
431,2014,Mato Grosso,Rural,Estadual,--,--,--,--,--,30,8.8,21,9.3,30.9,17.8,12.3,40.9,17.7,11.3
432,2014,Mato Grosso,Urbana,Estadual,100,0,0,0,0,55.4,23.5,13.9,6.3,0.9,31,33.4,21.8,12.7,1.1
433,2014,Mato Grosso,Rural,Federal,--,--,--,--,--,--,--,--,--,--,57.4,24.8,12.9,4.9,0
434,2014,Mato Grosso,Urbana,Federal,--,--,--,--,--,--,--,--,--,--,60.9,15.3,4.2,17.7,1.9
435,2014,Mato Grosso,Rural,Municipal,49.4,0.1,8.4,6.9,35.2,26.2,3.3,25.1,6.1,39.3,25,0,75,0,0
436,2014,Mato Grosso,Urbana,Municipal,70.4,1.2,10.6,8.1,9.7,66.7,6.2,16.5,5.5,5.1,--,--,--,--,--
437,2014,Mato Grosso,Rural,Privada,12.5,0,0,0,87.5,22.9,2.9,12.9,12.9,48.4,24,0,28,16,32
438,2014,Mato Grosso,Urbana,Privada,39.1,0.5,19.9,11.2,29.3,50.3,8.3,18.3,6.3,16.8,47.5,14.2,19.6,13.9,4.8
439,2014,Mato Grosso,Total,Pública,68.6,1.1,10.3,7.9,12.1,52.3,12.8,17.3,6.3,11.3,28.9,29.2,25.2,13.6,3.1
440,2014,Mato Grosso,Rural,Pública,49.4,0.1,8.4,6.9,35.2,27.4,5.1,23.7,7.2,36.6,19.3,12.8,39.9,17.2,10.8
441,2014,Mato Grosso,Urbana,Pública,70.7,1.2,10.5,8,9.6,60.7,15.4,15.1,5.9,2.9,31.3,33.2,21.6,12.7,1.2
442,2014,Goiás,Total,Total,53,0.4,15.3,4.1,27.2,55.1,0.7,25.9,2.6,15.7,48.5,1.4,36.1,4.4,9.6
443,2014,Goiás,Rural,Total,47,0.5,15.2,1.4,35.9,33.1,0.2,34,2.5,30.2,30.8,0.6,35.7,8.4,24.5
444,2014,Goiás,Urbana,Total,53.2,0.4,15.3,4.2,26.9,56.9,0.7,25.3,2.7,14.4,49,1.4,36.1,4.3,9.2
445,2014,Goiás,Total,Estadual,50,0,50,0,0,42,0.6,39.3,3.2,14.9,46.3,0.7,39.5,3.8,9.7
446,2014,Goiás,Total,Federal,60,0,13.3,6.7,20,84.3,1.8,9.4,2.2,2.3,76.6,8.3,10.1,3.1,1.9
447,2014,Goiás,Total,Municipal,64.1,0.4,13.6,2.2,19.7,64.2,0.5,22.9,2,10.4,39.6,2.5,44.7,3.1,10.1
448,2014,Goiás,Total,Privada,36.2,0.4,17.9,7,38.5,50.1,1.1,17.7,3.4,27.7,56.9,3.9,21.7,7.2,10.3
449,2014,Goiás,Rural,Estadual,--,--,--,--,--,18.6,0.1,31.4,4.8,45.1,17.7,0.3,38.8,10.1,33.1
450,2014,Goiás,Urbana,Estadual,50,0,50,0,0,43.2,0.6,39.7,3.1,13.4,47,0.8,39.5,3.7,9
451,2014,Goiás,Rural,Federal,--,--,--,--,--,--,--,--,--,--,71.9,2.7,21.2,2.2,2
452,2014,Goiás,Urbana,Federal,60,0,13.3,6.7,20,84.3,1.8,9.4,2.2,2.3,78.5,10.6,5.5,3.4,2
453,2014,Goiás,Rural,Municipal,49.6,0.5,14.9,1,34,35.2,0.3,34.8,2.1,27.6,48.7,0,35.7,2.6,13
454,2014,Goiás,Urbana,Municipal,64.7,0.4,13.5,2.2,19.2,68.2,0.5,21.2,2,8.1,35.3,3.7,49,3.3,8.7
455,2014,Goiás,Rural,Privada,24.4,0,17.8,4.4,53.4,61.5,1.1,24.9,1.1,11.4,47.8,0,38,8.6,5.6
456,2014,Goiás,Urbana,Privada,36.3,0.5,17.9,7,38.3,50,1.1,17.7,3.4,27.8,57,3.9,21.4,7.2,10.5
457,2014,Goiás,Total,Pública,64.1,0.4,13.6,2.2,19.7,56.6,0.5,28.5,2.4,12,46.9,0.9,38.9,3.8,9.5
458,2014,Goiás,Rural,Pública,49.6,0.5,14.9,1,34,32.5,0.2,34.2,2.6,30.5,28.9,0.7,35.4,8.3,26.7
459,2014,Goiás,Urbana,Pública,64.7,0.4,13.5,2.3,19.1,59.2,0.6,27.9,2.4,9.9,47.4,0.9,39,3.7,9
460,2014,Distrito Federal,Total,Total,46.7,0.7,22.1,7.3,23.2,70.9,1.5,13.6,5.4,8.6,75.5,2.4,15.3,5.8,1
461,2014,Distrito Federal,Rural,Total,50,0,25.4,5.2,19.4,70.5,1.3,18.1,3.5,6.6,70.4,1.3,22.4,4.5,1.4
462,2014,Distrito Federal,Urbana,Total,46.7,0.7,22,7.3,23.3,70.9,1.5,13.4,5.5,8.7,75.6,2.4,15.1,5.9,1
463,2014,Distrito Federal,Total,Estadual,65,0.3,22.2,5.6,6.9,76.3,1.6,13.8,3.4,4.9,80.7,2.7,12.1,3.8,0.7
464,2014,Distrito Federal,Total,Federal,33.3,44.4,0,0,22.3,92.1,0,4.7,3.2,0,88.1,0.5,8.7,2.7,0
465,2014,Distrito Federal,Total,Privada,37.4,0.8,22.1,8.2,31.5,59.9,1.3,13.3,9.3,16.2,64.6,1.9,21.9,9.9,1.7
466,2014,Distrito Federal,Rural,Estadual,52.4,0,27.4,5.6,14.6,70.9,1.4,18.2,3.3,6.2,70,1.4,22.5,4.5,1.6
467,2014,Distrito Federal,Urbana,Estadual,65.6,0.4,21.9,5.6,6.5,76.7,1.6,13.5,3.5,4.7,81,2.7,11.7,3.8,0.8
468,2014,Distrito Federal,Rural,Federal,--,--,--,--,--,--,--,--,--,--,78.4,2,15.7,3.9,0
469,2014,Distrito Federal,Urbana,Federal,33.3,44.4,0,0,22.3,92.1,0,4.7,3.2,0,89.4,0.3,7.8,2.5,0
470,2014,Distrito Federal,Rural,Privada,20,0,0,0,80,59.6,0,15.2,11.7,13.5,66.1,0,28.4,5.5,0
471,2014,Distrito Federal,Urbana,Privada,37.4,0.8,22.1,8.2,31.5,59.9,1.3,13.3,9.3,16.2,64.5,1.9,21.8,10,1.8
472,2014,Distrito Federal,Total,Pública,64.9,0.5,22.1,5.6,6.9,76.4,1.6,13.7,3.4,4.9,80.9,2.6,12,3.8,0.7
473,2014,Distrito Federal,Rural,Pública,52.4,0,27.4,5.6,14.6,70.9,1.4,18.2,3.3,6.2,70.9,1.5,21.7,4.4,1.5
474,2014,Distrito Federal,Urbana,Pública,65.5,0.5,21.9,5.6,6.5,76.8,1.6,13.4,3.5,4.7,81.3,2.7,11.6,3.8,0.6
0,2015,Rondônia,Total,Total,63.8,0.5,11.6,1.9,22.2,62.5,0.8,21.2,2.8,12.700000000000001,54.2,1.1,36.1,5.1,3.5
1,2015,Rondônia,Total,Federal,--,--,--,--,--,--,--,--,--,--,75.7,5.6,12.8,4.4,1.5
2,2015,Rondônia,Total,Estadual,76.9,1.5,12.3,1.5,7.8,62.8,1.1,24.7,3.5,7.9,53.7,0.9,37.7,4.9,2.8000000000000003
3,2015,Rondônia,Total,Municipal,75.3,0.5,6.7,1.4,16.1,62.9,0.4,19.4,1.9,15.4,--,--,--,--,--
4,2015,Rondônia,Total,Privada,34.1,0.3,23.8,3.1,38.7,59,1.4,12.7,3.7,23.200000000000003,51.8,2.2,26.4,7.5,12.1
5,2015,Rondônia,Total,Pública,75.4,0.5,6.8,1.4,15.9,62.9,0.7,22,2.7,11.700000000000001,54.4,1.1,36.9,4.9,2.7
6,2015,Rondônia,Urbana,Total,64.6,0.5,11.8,1.9,21.2,68.4,1.1,19.4,3,8.1,55.3,1.1,35.7,5,2.9
7,2015,Rondônia,Urbana,Federal,--,--,--,--,--,--,--,--,--,--,73.8,5.6,14.8,3.3,2.5
8,2015,Rondônia,Urbana,Estadual,79.4,1.6,12.7,1.6,4.7,67.6,1.3,24.9,3.6,2.6,54.8,0.9,37,4.9,2.4
9,2015,Rondônia,Urbana,Municipal,77.6,0.6,6.5,1.5,13.8,72.6,0.6,13.5,1.9,11.4,--,--,--,--,--
10,2015,Rondônia,Urbana,Privada,34.3,0.3,23.7,2.9,38.800000000000004,59.2,1.5,12.7,3.7,22.9,56.3,2.1,25.7,6.4,9.5
11,2015,Rondônia,Urbana,Pública,77.6,0.6,6.7,1.5,13.6,69.6,1,20.4,2.9,6.1,55.2,1,36.5,4.9,2.4
12,2015,Rondônia,Rural,Total,55.6,0,8.7,1.4,34.3,48.1,0.1,25.5,2.2,24.1,43.6,1.3,39.7,6.1,9.3
13,2015,Rondônia,Rural,Federal,--,--,--,--,--,--,--,--,--,--,78.7,5.5,9.5,6.3,0
14,2015,Rondônia,Rural,Estadual,0,0,0,0,100,34.5,0.2,23.6,3,38.699999999999996,40.8,0.4,46.1,4.8,7.9
15,2015,Rondônia,Rural,Municipal,57.7,0,7.7,0.7,33.9,52,0.1,26.1,1.9,19.900000000000002,--,--,--,--,--
16,2015,Rondônia,Rural,Privada,16.7,0,33.3,16.7,33.3,53.8,0,12.5,6.7,27,26.6,2.5,30.7,13.4,26.8
17,2015,Rondônia,Rural,Pública,57.2,0,7.6,0.7,34.5,48.1,0.1,25.6,2.2,24,46.1,1.1,41,5,6.8
18,2015,Acre,Total,Total,43.5,0.2,13.3,2.3,40.7,41,0.5,21.5,2.9,34.1,45.6,0.9,35,5.5,13
19,2015,Acre,Total,Federal,50,0,25,25,0,86,0,2,12,0,79.8,5.8,5.5,4.3,4.6
20,2015,Acre,Total,Estadual,14.6,0,0,2.1,83.3,48.8,0.6,23.2,3.4,24,44.2,0.6,36.3,5.6,13.3
21,2015,Acre,Total,Municipal,46.2,0.3,12.4,1.7,39.4,27.8,0.2,20.1,2.2,49.7,--,--,--,--,--
22,2015,Acre,Total,Privada,26.7,0,24.3,7.3,41.7,62.3,1.3,12.8,2.4,21.2,59.3,5.7,21.5,2.7,10.8
23,2015,Acre,Total,Pública,45.4,0.3,12.1,1.7,40.5,40.1,0.4,21.9,2.9,34.7,44.9,0.7,35.6,5.6,13.2
24,2015,Acre,Urbana,Total,55.5,0.3,14.8,2.7,26.700000000000003,61.8,0.8,19.5,3.9,14,52.7,1.2,30,6.1,10
25,2015,Acre,Urbana,Federal,50,0,25,25,0,86,0,2,12,0,79.8,5.8,5.5,4.3,4.6
26,2015,Acre,Urbana,Estadual,28.6,0,0,0,71.4,66,1,19.9,4.1,9,51.5,0.8,31.2,6.3,10.2
27,2015,Acre,Urbana,Municipal,60.1,0.4,13.4,2,24.1,53.1,0.3,20.7,3.8,22.099999999999998,--,--,--,--,--
28,2015,Acre,Urbana,Privada,26.7,0,24.3,7.3,41.7,62.3,1.3,12.8,2.4,21.2,59.3,5.7,21.5,2.7,10.8
29,2015,Acre,Urbana,Pública,59.9,0.4,13.4,2,24.3,61.7,0.7,20.1,4,13.5,52.3,0.9,30.5,6.3,10
30,2015,Acre,Rural,Total,9.9,0,9,0.9,80.19999999999999,15.1,0.1,23.9,1.6,59.300000000000004,21.9,0.1,51.7,3.5,22.8
31,2015,Acre,Rural,Estadual,12.2,0,0,2.4,85.4,21.5,0.1,28.4,2.3,47.7,21.9,0.1,51.7,3.5,22.8
32,2015,Acre,Rural,Municipal,9.7,0,9.7,0.8,79.8,9.3,0.1,19.7,1,69.89999999999999,--,--,--,--,--
33,2015,Acre,Rural,Pública,9.9,0,9,0.9,80.19999999999999,15.1,0.1,23.9,1.6,59.300000000000004,21.9,0.1,51.7,3.5,22.8
34,2015,Amazonas,Total,Total,52.3,0.5,8.7,4.2,34.3,48.3,0.4,21.2,2.9,27.200000000000003,64.6,0.2,31.5,1.8,1.9
35,2015,Amazonas,Total,Federal,--,--,--,--,--,97.3,0.4,1.6,0.7,0,70.1,3.2,11.1,14.5,1.0999999999999999
36,2015,Amazonas,Total,Estadual,66.7,0,11.1,22.2,0,67.8,0.3,28.1,1,2.8,64.6,0.1,32.6,1.2,1.5
37,2015,Amazonas,Total,Municipal,57.9,0.4,5.5,4,32.2,38.9,0.4,19.8,3.3,37.6,24.1,0,28.7,28.7,18.5
38,2015,Amazonas,Total,Privada,35.4,0.6,18.3,4.7,41,51.3,1.3,10,6.3,31.099999999999998,62.7,0.8,19.3,7.5,9.7
39,2015,Amazonas,Total,Pública,57.9,0.4,5.5,4,32.2,48,0.4,22.3,2.6,26.7,64.7,0.1,32,1.5,1.7000000000000002
40,2015,Amazonas,Urbana,Total,56.4,0.5,9.2,4.6,29.3,65.2,0.7,21.3,2.9,9.9,62.5,0.2,33.8,2.2,1.3
41,2015,Amazonas,Urbana,Federal,--,--,--,--,--,97.3,0.4,1.6,0.7,0,70.1,3.2,11.1,14.5,1.0999999999999999
42,2015,Amazonas,Urbana,Estadual,66.7,0,11.1,22.2,0,70.3,0.4,27.2,0.8,1.2999999999999998,62.2,0.1,35.8,1.2,0.7
43,2015,Amazonas,Urbana,Municipal,65,0.5,5.5,4.6,24.4,64.8,0.7,19.8,3.7,11,24.1,0,28.7,28.7,18.5
44,2015,Amazonas,Urbana,Privada,35.7,0.6,18.1,4.7,40.9,51.3,1.3,9.9,6.3,31.200000000000003,63.5,0.8,19.3,7.7,8.7
45,2015,Amazonas,Urbana,Pública,65,0.5,5.5,4.6,24.400000000000002,67.4,0.6,23,2.4,6.6,62.5,0.2,34.8,1.8,0.7000000000000001
46,2015,Amazonas,Rural,Total,31.2,0.1,5.8,1.8,61.1,18.9,0.1,21.2,2.9,56.9,68.1,0,27.7,1.2,3
47,2015,Amazonas,Rural,Estadual,--,--,--,--,--,50.1,0.1,34.7,2.3,12.8,68.2,0,27.7,1.2,2.9
48,2015,Amazonas,Rural,Municipal,31.6,0.1,5.3,1.9,61.1,15.4,0.1,19.7,3,61.8,--,--,--,--,--
49,2015,Amazonas,Rural,Privada,0,0,57.1,0,42.9,43.5,0,18.5,0,38,31.3,0,19.2,0,49.5
50,2015,Amazonas,Rural,Pública,31.6,0.1,5.3,1.9,61.1,18.9,0.1,21.2,2.9,56.9,68.2,0,27.7,1.2,2.9
51,2015,Roraima,Total,Total,46.1,0.4,13,2.9,37.6,42.3,0.4,19.3,3.1,34.9,48.7,1,27,4.5,18.8
52,2015,Roraima,Total,Federal,--,--,--,--,--,83.9,0,16.1,0,0,79.3,3.2,12.8,2,2.7
